sku_id,warehouse_id,current_stock,safety_stock,demand_7d,demand_14d,demand_30d,orders_7d,orders_14d,orders_30d,avg_daily_demand_7d,avg_daily_demand_30d,demand_std_30d,demand_trend_7d_vs_prev_7d,days_since_replenishment,last_replenishment_qty,stock_to_weekly_demand_ratio,stock_to_safety_ratio,days_of_cover,day_of_week,month,category_id,warehouse_region_id,warehouse_turnover_rate,stockout_target
230,4,205.0,41.0,49.0662692566795,197.03993977914158,256.00478216508515,20,64,83,7.009467036668499,8.533492738836172,0.14572861907261314,1.4192038699877285,2,198.02384495893034,4.178022969865248,5.0,29.246160789056738,5,3,10,1,1.0604353258064732,0
355,3,299.0,107.0,13.243063922027186,13.35977289126918,26.991109829765342,22,59,96,1.8918662745753123,0.8997036609921781,17.8943146317783,1.5838222156042612,13,269.0457011805765,22.57785673772014,2.794392523364486,158.04499716404098,6,2,13,7,2.6416098379122808,0
206,9,357.0,13.0,135.50461836804865,237.7489818090276,438.5387253298799,17,37,46,19.35780262400695,14.617957510995998,22.15976936667465,0.8993781962502673,8,31.354435456448236,2.6345965495459374,27.46153846153846,18.44217584682156,1,2,13,3,2.1908357899861763,0
87,18,69.0,16.0,4.732270706852892,34.73109402890171,251.01403185697055,10,43,72,0.6760386724075561,8.367134395232352,1.1201618619109233,1.0170935867325983,19,124.14886602529575,14.580738143335665,4.3125,102.06516700334966,3,8,11,4,2.258269625729129,0
186,16,382.0,76.0,161.89412697174498,229.52857098896138,289.702260067718,26,67,122,23.127732424534997,9.656742002257266,21.684873464982896,1.653958860862033,19,100.77637194634289,2.3595667560359965,5.026315789473684,16.516967292251973,2,8,10,2,0.41838841759941575,1
46,10,372.0,102.0,185.8309650302403,262.85637497637185,434.74275421396135,0,12,69,26.547280718605755,14.491425140465378,22.94672028345794,1.5143121268888375,2,291.2891179677291,2.0018192336216107,3.6470588235294117,14.012734635351277,2,5,7,1,2.697167157996269,0
385,4,246.0,99.0,142.07378273192688,311.8031191380937,313.04078765371787,37,51,100,20.296254675989555,10.434692921790596,13.396003750847477,1.3974355493673833,9,43.42474090229279,1.731494687265188,2.484848484848485,12.120462810856315,2,9,2,6,1.4966433421741556,0
92,7,212.0,84.0,119.19210345496639,233.2650751952787,413.55256479085494,33,67,82,17.027443350709483,13.785085493028499,7.11321793806455,1.029286417012088,23,224.44896674393826,1.7786413181314369,2.5238095238095237,12.450489226920059,1,3,7,1,1.220371539149963,0
188,14,70.0,51.0,131.40370586572655,179.5816152221582,295.7867260823191,38,50,58,18.77195798081808,9.859557536077302,14.070353726833956,0.9433767444813324,0,189.25398083936528,0.5327094813560946,1.3725490196078431,3.728966369492662,2,9,11,5,1.5703408033194892,1
490,3,71.0,49.0,130.44440932351887,246.14748063753797,444.2682572546128,40,44,96,18.634915617645554,14.808941908487094,7.764666940312792,1.4404585866329451,2,255.40730321684717,0.5442931618779528,1.4489795918367347,3.81005213314567,2,8,7,1,3.064532367616327,1
296,10,7.0,56.0,186.3410272133001,357.67681317300617,455.93530633948785,44,70,94,26.620146744757157,15.197843544649595,23.330247905660674,0.6213244154310752,23,293.1861730933074,0.03756553296224598,0.125,0.26295873073572185,5,3,13,3,2.320569737907068,1
229,1,258.0,38.0,192.86117423879347,203.50981657536906,291.2787484555645,7,16,43,27.551596319827638,9.709291615185483,13.590793661885323,1.2065061910260715,11,241.76722463778944,1.337749814177498,6.7894736842105265,9.364248699242484,1,11,8,7,0.13180332189507066,0
271,7,173.0,56.0,85.34232838164435,232.2201085933167,442.4163273776844,41,67,92,12.191761197377764,14.74721091258948,19.967610859291074,0.579046802085022,15,75.6458178837419,2.0271300687550644,3.0892857142857144,14.189910481285452,0,11,1,4,0.8973252058132369,0
392,5,76.0,21.0,123.41583522968362,162.45739525822867,172.11906973702017,28,32,40,17.630833604240518,5.737302324567339,15.249255135139862,1.3103388779360634,6,250.2736440150815,0.6158042836120652,3.619047619047619,4.310629985284456,6,10,13,3,2.4619776325132237,1
127,13,53.0,45.0,160.56141074683444,188.1208421183467,234.91208883745094,6,27,70,22.93734439240492,7.830402961248365,7.210181170415286,1.238934860441394,10,158.02773167143337,0.33009176833633996,1.1777777777777778,2.31064237835438,6,8,7,1,3.077013860332354,1
318,18,25.0,113.0,0.2076314344275021,162.00367679564852,265.03589401754493,49,59,73,0.029661633489643156,8.83452980058483,12.503243160871175,0.5777305237160171,16,195.9928847943231,120.4056604864865,0.22123893805309736,842.8396234054055,6,2,2,6,1.9294644320474923,1
436,3,256.0,87.0,105.40318336554313,105.73608562516463,254.82062597302473,40,63,76,15.057597623649018,8.49402086576749,21.99728328477909,1.045824640143507,7,84.1326205624507,2.4287691493356527,2.942528735632184,17.001384045349567,1,12,10,5,2.1135378443262844,0
286,16,274.0,25.0,130.57526796353955,263.97070123066015,265.24882950992026,13,23,68,18.653609709077077,8.841627650330675,9.571823759138296,0.7501848967463517,20,244.8047783813296,2.098406568665889,10.96,14.688845980661224,2,3,6,4,1.0556865427834237,0
223,13,252.0,41.0,143.44108994751633,159.1422037276062,302.92912739444984,44,55,97,20.491584278216617,10.097637579814995,8.533295904078999,1.5375588787043997,23,133.33866949371233,1.7568187755140754,6.146341463414634,12.29773142859853,2,10,11,6,0.5762983447708763,0
73,19,44.0,38.0,73.75788187925623,184.99703498656717,279.6201698950173,36,76,125,10.536840268465175,9.32067232983391,23.910761691546636,1.6872676066637438,15,242.5101881050614,0.5965464148228831,1.1578947368421053,4.175824903760182,1,6,11,7,1.587727351960291,1
124,18,16.0,40.0,59.128884122318446,170.89032637262073,328.3908372976116,22,66,108,8.446983446045492,10.94636124325372,8.351524313895817,0.9090812054431113,6,128.17625264298152,0.27059533149486126,0.4,1.8941673204640292,6,9,14,5,1.9300697345533573,1
473,2,42.0,86.0,36.4285133135817,191.72820222204479,418.4716621193521,8,22,24,5.2040733305116715,13.949055403978404,21.48752691788661,0.5381146299379098,5,184.96256551849584,1.1529430157760807,0.4883720930232558,8.070601110432566,0,1,14,4,2.0196606194447932,0
271,15,300.0,108.0,111.5631098105369,259.63227931185565,369.85028221850564,36,65,90,15.937587115790986,12.328342740616854,4.457018003888641,1.6669509280339596,0,30.898347936003923,2.689060931606136,2.7777777777777777,18.82342652124295,4,4,11,5,0.7469312562410051,0
151,12,295.0,88.0,183.8606864504243,307.19026820591114,445.834929030804,46,61,85,26.265812350060617,14.8611643010268,19.793124051935376,1.5978789919346224,19,27.73978772304616,1.604475680447016,3.352272727272727,11.23132976312911,5,1,3,7,0.3621584275338807,0
209,3,117.0,63.0,179.19563014480963,247.69419642057738,363.3916760437917,9,16,35,25.599375734972803,12.11305586812639,15.38254125860736,1.5359033576980992,22,285.89075873721976,0.6529177073428143,1.8571428571428572,4.5704239513997,0,9,12,2,1.2412279374709938,1
289,5,22.0,27.0,71.99318543153848,101.94621990010111,131.57672070300282,0,4,33,10.284740775934068,4.385890690100094,3.0049144684731326,0.9632924792574544,23,217.81963589241832,0.3055844781437096,0.8148148148148148,2.139091347005967,6,4,1,5,2.8297006378298013,1
269,18,127.0,25.0,51.57102798764053,165.99395468551177,364.27220162229185,11,51,80,7.367289712520075,12.142406720743061,1.5986291399154835,0.6036185413345275,24,51.808592085055096,2.462623006670271,5.08,17.238361046691896,1,4,7,4,1.027589372510223,0
350,11,323.0,99.0,157.7587645341554,247.21332830157968,468.5122584450275,14,16,52,22.536966362022202,15.617075281500917,7.457682362954868,1.7673323017429277,4,179.32061127941125,2.0474298271400904,3.2626262626262625,14.33200878998063,2,2,12,2,2.4245930860114266,0
129,7,57.0,84.0,144.99600364883764,159.0256108594874,361.8922561803573,18,40,97,20.713714806976807,12.063075206011911,16.436400270438657,1.1414337699050758,17,234.35867245444774,0.39311428291532047,0.6785714285714286,2.751799980407243,3,2,13,2,0.9828919254315884,1
324,7,318.0,66.0,101.06796622749845,273.0691065118919,509.9682500999106,48,57,96,14.438280889642636,16.99894166999702,9.002843176277924,0.9635945949632034,6,179.61283376112206,3.146397536922821,4.818181818181818,22.024782758459747,6,7,14,5,0.898701616677403,0
221,16,185.0,73.0,77.8060519077715,134.4015654918977,251.40869494111882,48,82,137,11.115150272538786,8.380289831370627,6.7788089333770865,1.510373751392102,4,134.53415735825047,2.3777070737285624,2.5342465753424657,16.643949516099937,6,5,2,2,0.8177889433913985,0
470,6,56.0,103.0,24.759580749034992,25.14491844764995,188.22535732333466,33,39,88,3.537082964147856,6.274178577444489,14.546600751807162,1.3719114314821945,13,250.57368521120665,2.261750736719668,0.5436893203883495,15.832255157037675,1,1,11,2,1.5572498847861809,1
79,4,373.0,99.0,157.02771781844731,319.3319725091868,361.41737375621375,10,35,79,22.432531116921044,12.047245791873792,23.813869621912037,0.5544252528300311,16,15.232478980288967,2.375376813609786,3.7676767676767677,16.627637695268504,2,11,2,3,1.013600557586054,0
75,11,207.0,19.0,123.49288871633948,227.36204709305943,471.5640773881247,10,25,41,17.641841245191355,15.718802579604157,3.046318302245557,1.745916982665893,18,190.00070735279493,1.67620987857426,10.894736842105264,11.73346915001982,4,3,8,2,1.3323470995827527,0
231,19,268.0,53.0,75.37633594760334,207.3272571866605,352.4657696551528,4,27,61,10.768047992514763,11.748858988505095,16.11453279499359,1.22288284428605,12,141.90233223314107,3.555492537953768,5.056603773584905,24.88844776567637,2,1,5,3,2.060585046183668,0
254,4,38.0,14.0,183.7575952133599,211.23751846652917,276.6532954917491,39,47,53,26.251085030479988,9.221776516391635,22.810053861451745,0.7447101395094716,3,194.4499158835053,0.2067941733558192,2.7142857142857144,1.4475592134907342,0,1,4,3,2.9281524906059087,1
345,5,148.0,52.0,131.93454128237244,204.76356260705995,406.1071321992806,11,16,71,18.84779161176749,13.536904406642687,13.52751148933115,0.5207605577143689,1,87.13488764775609,1.1217684054643697,2.8461538461538463,7.852378838250589,5,5,11,1,2.704778422458551,0
202,9,253.0,80.0,185.84777336874924,301.9587947352236,448.5815740373648,44,52,63,26.54968190982132,14.952719134578826,24.104657001631676,1.2179088373122224,1,48.74261720512488,1.3613291965463095,3.1625,9.529304375824166,3,7,14,3,1.5868433457032958,0
456,4,258.0,32.0,94.88249206792878,140.05613953730062,377.4748850295067,30,55,69,13.554641723989826,12.582496167650223,14.947364488181483,1.272252322225946,19,292.2581155771942,2.7191528634733926,8.0625,19.034070044313747,0,2,5,5,1.128216755582864,0
237,13,25.0,26.0,90.92356481278598,217.19337494593438,409.68771970809564,24,53,109,12.989080687540854,13.656257323603189,16.815051011667197,0.6295120482780213,14,259.2689038894861,0.27495622341112186,0.9615384615384616,1.924693563877853,4,5,11,4,2.332785159617995,1
65,5,241.0,64.0,187.44785806281592,229.49854414411357,448.8147499469128,46,86,93,26.778265437545134,14.960491664897093,19.782000715118052,1.208406475229256,8,272.6827618042942,1.2856908715341957,3.765625,8.999836100739369,6,5,11,3,1.5731073331099379,0
60,3,377.0,67.0,191.95828564870666,229.60129453388376,366.2637967527175,7,49,81,27.422612235529524,12.208793225090583,4.993089546780818,1.061240616104142,19,230.62769930611475,1.9639683628448787,5.626865671641791,13.747778539914151,4,1,10,5,2.674764332515385,0
486,5,314.0,88.0,192.15346377577725,194.24590082264618,323.57300715900794,23,56,90,27.450494825111036,10.785766905300266,14.004802642408972,1.0689150139739987,8,19.476023646158993,1.634110537639877,3.5681818181818183,11.438773763479139,3,8,5,2,3.02174970956639,0
67,18,83.0,11.0,163.77947878148856,214.52269294508378,403.8543107477517,12,12,25,23.397068397355508,13.46181035825839,15.356585722585613,1.7678401247411681,7,188.37380309283697,0.5067789970850806,7.545454545454546,3.547452979595564,5,5,13,7,1.074523902117053,1
473,18,365.0,37.0,92.48122896486773,136.89385153023503,163.14734540407383,9,40,63,13.211604137838247,5.438244846802461,3.003691625341809,0.88465143045163,20,114.42585577490632,3.946746859718508,9.864864864864865,27.627228018029555,1,9,10,1,1.4089994019404488,0
139,10,273.0,95.0,42.05985885381176,179.64403905627444,193.15193692716508,47,78,125,6.008551264830252,6.43839789757217,11.387794955205274,1.6494087370691302,14,100.28648902958707,6.4907493139449475,2.873684210526316,45.43524519761463,0,1,13,4,0.19825736374833158,0
47,8,22.0,85.0,76.68817625556565,179.2359593657914,425.1615208836307,30,61,103,10.955453750795092,14.172050696121024,19.266959269144177,0.9478749508455573,16,74.76622544445114,0.2868760358400536,0.25882352941176473,2.0081322508803754,3,1,4,6,1.5600360674577023,1
153,16,51.0,108.0,187.6594983035577,219.66790537532788,448.74178755202183,8,37,72,26.808499757651102,14.958059585067394,1.0176558225695547,0.7333522147520157,20,54.197836391462964,0.27176881778455186,0.4722222222222222,1.9023817244918633,1,10,2,6,1.5901546191725802,1
307,4,368.0,99.0,72.71085901605998,174.97380378685068,413.8890390980774,5,35,67,10.387265573722855,13.796301303269246,10.33730018158137,0.6979457854653633,7,41.83480935731259,5.061142241748486,3.717171717171717,35.427995692239406,3,4,10,4,3.2166911179499857,0
214,13,83.0,102.0,151.3434853647075,191.92333166816627,207.51434754226523,15,41,63,21.62049790924393,6.917144918075508,3.6429410957817323,1.7228294709899243,0,36.36275578666669,0.5484213595318399,0.8137254901960784,3.838949516722879,4,5,1,4,1.480400011023706,1
393,13,38.0,66.0,184.6008702182216,261.19128062797677,328.516633605489,41,68,105,26.37155288831737,10.9505544535163,4.393714938684096,0.5302795333196559,16,213.46912379614926,0.20584951715059194,0.5757575757575758,1.4409466200541434,5,6,3,7,1.5471033743309757,1
305,14,180.0,115.0,194.07843257628593,353.9558836858043,579.3414784843088,7,38,39,27.725490368040848,19.31138261614363,12.814362864876369,0.7849088303439807,8,279.1247837104154,0.9274600871956643,1.565217391304348,6.49222061036965,4,8,4,4,1.2187582831558923,1
200,5,210.0,55.0,189.5348293750712,319.00094888804006,341.3708431070732,37,38,42,27.076404196438745,11.379028103569107,0.737045471129455,0.9426161690704057,24,114.0951385058229,1.1079757778156445,3.8181818181818183,7.755830444709511,4,9,3,1,0.4514982978981804,0
317,14,229.0,109.0,111.01151954445518,228.20952255067533,341.06815057777476,5,27,73,15.85878850635074,11.368938352592492,10.623918029694323,1.3538398856757983,7,31.805460787128414,2.0628489812563613,2.1009174311926606,14.439942868794528,6,9,13,3,2.15182925321674,0
485,12,263.0,53.0,98.37601493017407,149.04303580815906,234.36587408610282,16,21,31,14.053716418596295,7.812195802870094,0.6426290288927883,0.9885409204352613,19,66.347473452796,2.6734158746588155,4.962264150943396,18.71391112261171,6,11,13,1,0.8183037470352251,0
206,17,399.0,58.0,197.52810175359724,219.95280143498135,439.9154210601321,26,67,110,28.21830025051389,14.66384736867107,23.139002602669375,0.5265376456248745,18,224.09775567283415,2.01996574896328,6.879310344827586,14.139760242742959,5,7,8,7,1.8706925955025278,0
77,4,303.0,85.0,43.63584091606136,179.16665809004957,308.6856911743364,6,50,50,6.233691559437338,10.289523039144546,22.073849179987324,1.1720476033557559,17,104.55835063464588,6.9438331802257665,3.5647058823529414,48.606832261580365,6,4,10,2,2.713474566619442,1
204,12,10.0,53.0,37.50605233695252,139.7263215555547,212.31986710728066,19,26,41,5.358007476707503,7.077328903576022,5.290955658522514,1.6498053959565775,16,198.84706242369862,0.2666236347712762,0.18867924528301888,1.8663654433989334,3,8,10,2,2.5946566461799403,1
420,16,35.0,26.0,192.63645954916703,304.7332901175297,435.80858406453183,13,53,109,27.519494221309575,14.526952802151062,1.6451092050936977,1.652542343729053,1,61.687132095124916,0.18168938570565285,1.3461538461538463,1.2718256999395698,5,4,13,5,0.4718916858699989,1
109,6,0.0,108.0,137.8389643648339,313.35936185308105,341.4709132561231,2,23,38,19.6912806235477,11.382363775204103,6.265891397051535,1.789073819123219,20,227.03325188762318,0.0,0.0,0.0,3,6,5,3,1.5309575059693141,1
474,15,158.0,59.0,107.26080195963156,169.95856758972837,352.7592507288444,0,30,88,15.322971708518795,11.758641690961479,0.7097977601624506,0.9451102886895499,6,196.55222353606965,1.473045111665905,2.6779661016949152,10.311315781661335,4,1,10,6,2.8190783478942607,0
294,2,140.0,111.0,26.40995856826114,170.54451382500883,325.1289024399864,7,36,52,3.7728512240373058,10.83763008133288,18.36971990955865,0.6592016406325089,13,66.67103203641338,5.30103065622559,1.2612612612612613,37.10721459357913,4,5,6,6,0.12364798922123472,0
301,14,373.0,53.0,102.64804980326585,203.26028116026723,353.437476425501,37,42,80,14.664007114752264,11.781249214183367,14.347360752712085,0.5904000929227329,6,279.5920337933806,3.6337758068944104,7.037735849056604,25.436430648260874,0,8,8,4,0.6015944790747206,0
159,12,146.0,117.0,188.844230704311,231.19102097116064,340.652109223263,1,41,81,26.977747243473,11.3550703074421,13.595989062763156,1.627219199552362,5,156.79794852348462,0.7731239628315902,1.2478632478632479,5.4118677398211315,0,4,5,3,1.519753412065096,1
460,4,12.0,76.0,120.57826466973434,130.09816442732085,203.65920270081853,25,53,91,17.22546638139062,6.788640090027284,21.299305468783437,1.4726779267982557,9,65.95894602216639,0.09952042379170226,0.15789473684210525,0.6966429665419157,6,2,11,2,1.8211783329241928,1
18,2,353.0,94.0,80.92572448790696,191.80768504591987,208.15284822955022,1,22,39,11.560817783986709,6.9384282743183405,20.232811469368766,1.3158457977871059,10,170.00368929393412,4.36202458777802,3.75531914893617,30.534172114446143,2,1,14,1,1.875614465465182,0
150,15,104.0,93.0,110.22060029302567,163.79150484098886,400.5496308730023,10,37,82,15.745800041860809,13.35165436243341,10.222039461699023,1.1457884546656856,22,124.59746416315866,0.9435622716943297,1.118279569892473,6.604935901860308,0,2,14,7,3.130059516291455,1
209,5,365.0,32.0,177.2290174035569,302.4151197701143,406.5536001598397,8,51,69,25.318431057650987,13.551786671994655,15.258422300573917,1.0945428603993426,9,275.14302643976964,2.0594821623869968,11.40625,14.416375136708975,0,5,6,2,2.6470418691236137,0
239,10,309.0,99.0,182.56973222706551,308.7006213399779,432.6810473271994,16,45,93,26.081390318152216,14.422701577573314,11.045198331086112,1.1421374609226627,23,92.9568403024644,1.6925039886441346,3.121212121212121,11.847527920508943,0,12,2,4,3.3339328446993624,0
237,2,352.0,113.0,80.01763313057906,162.00051733805802,255.94220603633337,37,66,88,11.43109044722558,8.531406867877779,15.600242492256728,0.9729980296258437,16,265.89309638198677,4.399030391533561,3.1150442477876106,30.793212740734923,1,6,12,1,3.3831582833511527,0
74,19,327.0,82.0,121.61220048686441,218.16368151799202,465.13301918641145,21,60,110,17.373171498123487,15.504433972880381,3.788121366877342,1.1170803101172244,15,222.71542446247838,2.688874954082588,3.9878048780487805,18.822124678578113,5,11,1,4,0.2717697310995407,0
113,11,57.0,114.0,55.84052253656615,168.61895691678953,367.6619595714644,0,31,89,7.977217505223735,12.255398652382148,7.502005906416692,0.7734283283690926,23,203.96763950863067,1.0207640869168906,0.5,7.145348608418235,5,2,3,3,0.4413422451350019,1
48,18,250.0,103.0,90.2170592316953,174.56594911570872,198.506005311051,7,13,58,12.888151318813614,6.6168668437017,6.2970897948939095,0.6530983375766818,24,55.14979114902751,2.771094537208871,2.4271844660194173,19.397661760462096,0,12,13,4,2.8402937077936317,0
286,4,164.0,83.0,43.97652735662858,201.90323642746154,353.94700260427726,15,51,78,6.28236105094694,11.798233420142575,4.186675347555361,0.7746837142801337,11,25.84063138830226,3.729262173660019,1.9759036144578312,26.104835215620135,3,11,5,3,3.2784068366345744,0
176,4,251.0,62.0,106.29445237311504,119.9626759180721,241.12131933118138,13,53,78,15.184921767587863,8.03737731103938,10.345952205227658,1.7622531774155994,9,259.33112202674056,2.3613650044401115,4.048387096774194,16.52955503108078,4,2,8,6,2.4210693448096055,0
283,12,298.0,104.0,115.6480269929324,292.01529569047017,490.35330449538037,28,61,83,16.521146713276057,16.34511014984601,18.16248494204752,1.787892440793554,15,171.1625760779646,2.5767841246285306,2.8653846153846154,18.037488872399717,6,1,3,7,0.13183491199317868,1
295,12,200.0,30.0,67.56734722615462,73.58851127964525,322.9175143188586,17,23,44,9.652478175164946,10.763917143961953,9.90141682106983,1.4769649090763972,5,289.58758832319035,2.9600096527480964,6.666666666666667,20.720067569236676,6,8,4,5,0.42415829152770435,0
351,16,125.0,71.0,54.42366012772963,91.8810041890788,277.9576893396818,37,60,88,7.774808589675662,9.265256311322727,24.565890983159118,1.5883485702477345,4,154.9180985695163,2.2967951752350206,1.7605633802816902,16.077566226645146,6,3,5,6,3.38608681737883,1
273,18,366.0,99.0,30.205121326290385,157.7005351640753,373.93274036532364,12,14,43,4.315017332327198,12.464424678844122,7.552266940783076,0.6346362695663861,7,177.41511918951767,12.117150467508152,3.696969696969697,84.82005327255706,5,8,4,4,0.4051196644859455,0
324,16,265.0,113.0,27.908733241231953,43.20157992272191,168.8604555116757,33,67,110,3.986961891604565,5.62868185038919,23.70324455106887,0.6599345899968181,14,299.1326226910075,9.495235692334932,2.3451327433628317,66.46664984634452,5,9,10,1,3.16271329387623,0
293,3,354.0,39.0,142.29222314282353,189.48331870987286,282.88281630011375,5,48,101,20.32746044897479,9.42942721000379,4.838842134263569,0.6204510336555251,24,214.7675091398443,2.4878380011300982,9.076923076923077,17.41486600791069,5,1,10,3,1.3717508596908774,0
326,6,94.0,20.0,44.32760071454067,72.04340294333859,232.8633233196797,49,50,103,6.332514387791525,7.762110777322657,8.019364652265143,0.5821543682797171,18,108.00900086939181,2.120574957470356,4.7,14.84402470229249,5,10,2,1,3.2636041046436266,0
308,18,335.0,46.0,23.5954042213121,153.8382857082304,341.19288914225467,49,53,89,3.3707720316160144,11.373096304741823,4.102036724545544,1.47154407620265,7,248.33858958070485,14.197680059128531,7.282608695652174,99.38376041389972,6,11,14,1,0.7724257590425847,0
158,11,129.0,105.0,199.77433795285776,303.9823483886839,360.8658316896915,13,54,113,28.539191136122536,12.02886105632305,5.947753765959435,0.5733239936508749,19,88.64808189139109,0.6457285821687523,1.2285714285714286,4.520100075181266,1,6,8,7,3.4058960559152585,1
123,17,184.0,67.0,51.9833003778114,63.58945050038269,189.43632046532812,11,46,99,7.4261857682587715,6.314544015510937,3.9277892605461133,1.7337527328780757,12,157.52271287979895,3.539598268341937,2.746268656716418,24.77718787839356,0,12,11,4,1.8712273925531182,0
393,11,344.0,16.0,179.20966308562643,262.03382545791567,290.48157215563197,0,37,66,25.601380440803776,9.682719071854399,15.620682779625227,1.350248158597608,24,71.38435796887444,1.919539348922478,21.5,13.436775442457346,1,8,1,5,2.7100164578817867,1
172,1,141.0,23.0,121.83719075038348,159.36771779327168,213.45592111308028,48,57,81,17.4053129643405,7.115197370436009,5.015378762235823,0.7221391468229696,15,298.40486249167736,1.1572821002486566,6.130434782608695,8.100974701740595,6,9,6,4,0.8156925134120044,0
275,9,100.0,47.0,143.014033361363,317.19978099819537,537.664503534003,1,29,56,20.43057619448043,17.922150117800097,2.128303802276127,1.5627793528746339,24,280.35690025879,0.6992320798849396,2.127659574468085,4.894624559194577,4,4,14,5,0.5523047977764556,1
99,16,366.0,47.0,112.18378229992707,131.6090128155564,167.79200847323798,0,37,38,16.026254614275295,5.593066949107933,6.660518220691855,1.57080189064272,19,262.1589620009168,3.262503656914391,7.787234042553192,22.837525598400738,3,8,13,3,0.8928131173377195,0
216,13,385.0,24.0,36.162239011993776,143.8121705775201,346.6492335280731,4,7,26,5.166034144570539,11.55497445093577,16.960001705334697,1.2330554173103752,12,120.34260135424594,10.64646466919011,16.041666666666668,74.52525268433077,2,12,1,5,2.6408847894508516,0
265,3,124.0,64.0,169.41031429052052,256.1428167429478,349.2917525562079,14,26,48,24.201473470074358,11.643058418540262,10.715782538554755,0.6182791835748486,19,218.55810924521597,0.7319507110255005,1.9375,5.123654977178504,1,10,10,4,0.10218348217628644,1
313,4,122.0,62.0,165.59455329735684,269.6497627570654,435.5301066430152,48,61,107,23.656364756765264,14.51767022143384,3.9039521097809478,1.021011570482778,21,78.23484038939668,0.7367392077257853,1.967741935483871,5.157174454080496,2,8,11,2,2.445238990443279,1
263,17,91.0,31.0,69.93709307005349,242.10580619715995,469.6873991077613,8,32,47,9.991013295721928,15.656246636925376,1.5862547238864488,1.213098506394724,5,116.99992865090736,1.3011693223916034,2.935483870967742,9.108185256741223,6,5,2,4,0.448163249916028,0
180,19,9.0,35.0,152.77013928229277,214.2008772892603,409.4255473099498,28,39,78,21.82430561175611,13.647518243664994,18.233867660814735,1.4669344543051692,18,241.3599783785453,0.05891203635920995,0.2571428571428571,0.41238425451446964,6,2,13,2,2.3535929131289257,1
480,15,221.0,83.0,108.60805166888557,243.38599884687972,449.8712787964939,32,47,66,15.515435952697938,14.995709293216464,17.602741580018016,0.8880548552787996,24,16.922408690722147,2.0348399276488713,2.6626506024096384,14.2438794935421,6,5,3,4,1.1272783383863212,0
256,2,101.0,114.0,181.80982811201295,262.3537940036054,327.6410615294411,39,50,71,25.97283258743042,10.921368717648038,11.538117827770266,1.6351042930075201,13,14.850083171232232,0.5555255238334748,0.8859649122807017,3.8886786668343234,4,9,14,4,3.1630682238784904,1
404,12,339.0,119.0,160.56487426079357,279.50196491138996,369.92061581815244,34,36,40,22.937839180113368,12.330687193938415,13.193724792812123,0.8259593623116542,11,198.3232467112488,2.1112961446934375,2.8487394957983194,14.779073012854061,4,7,1,3,1.1682054991010364,0
368,16,68.0,71.0,8.199153960406157,74.01751229523012,257.2155174301448,49,79,110,1.171307708629451,8.573850581004827,6.012321512776289,1.797658038035566,0,232.37946179582184,8.293538617322357,0.9577464788732394,58.05477032125649,0,2,10,4,3.1963311245004955,1
279,13,254.0,14.0,175.85519443825166,216.73719138366846,411.0458380389899,33,61,66,25.12217063403595,13.701527934632997,12.133420702218805,0.6495718941568664,18,115.06281680877075,1.4443701865695384,18.142857142857142,10.11059130598677,4,3,4,1,2.0307512266235683,0
443,12,202.0,108.0,193.71328359569796,208.7642282836511,406.2772951838707,42,81,93,27.673326227956853,13.542576506129024,18.215165358548354,1.5828344795127347,24,202.40290245189792,1.042778255835038,1.8703703703703705,7.2994477908452655,5,5,9,7,0.8411941017883385,1
65,9,244.0,114.0,148.43124052502074,166.74646576277874,351.7734611138508,15,40,70,21.20446293214582,11.72578203712836,19.288315433961916,0.6718819454800006,15,270.89392506286936,1.6438587937211873,2.1403508771929824,11.507011556048312,2,1,11,5,2.9936032767424834,0
460,5,45.0,40.0,23.982706169413603,196.6801635468466,254.58581635748283,20,50,91,3.4261008813448006,8.48619387858276,8.512371784512892,1.4871069678934887,24,29.995575997618896,1.8763520547731536,1.125,13.134464383412075,5,6,8,1,1.1212083338702263,0
425,6,186.0,54.0,161.47517796742403,303.3973695088871,375.6690295478691,36,52,76,23.067882566774863,12.52230098492897,16.971263896224926,1.620991597100493,3,249.15484906211375,1.1518798266165937,3.4444444444444446,8.063158786316155,4,11,11,1,2.1774749683757673,0
252,15,250.0,12.0,129.4978085247172,173.5904735194985,409.1007254105124,43,60,75,18.499686932102456,13.63669084701708,12.162110583193138,0.906794089549494,12,174.5220676887909,1.930534600145628,20.833333333333332,13.513742201019395,6,9,11,1,1.9501373613230233,0
366,2,136.0,98.0,67.76526350439605,163.01176613513937,301.4768615714712,0,18,71,9.680751929199435,10.04922871904904,18.48339533526587,0.6317341053195218,19,126.70667333027818,2.0069279298408906,1.3877551020408163,14.048495508886234,0,12,5,2,2.7726483520805365,0
260,2,349.0,95.0,176.80611023853334,305.36800062154543,493.98060094088873,21,64,84,25.258015748361906,16.46602003136296,17.269516307685947,1.7998819060798235,8,15.513593167748796,1.973913681654756,3.6736842105263157,13.817395771583293,4,12,13,7,0.9697916261354171,0
135,8,211.0,12.0,113.11333769063457,176.57016005108323,326.3690799409386,40,61,80,16.159048241519223,10.87896933136462,18.758917472379306,1.7623679153705618,20,115.22254934156902,1.865385676948954,17.583333333333332,13.057699738642679,2,1,2,6,0.5263760482305597,1
